feature_id,layer_id,source_file,source_sheet_or_section,source_record_identifier,match_type,match_score,matched_fields,conflicting_fields,fields_imported,automatic_import,manual_review_required,notes
LY-HOT-000055,hotels,data/incoming/hotels-team-update.kml,source_record_index,55,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000056,hotels,data/incoming/hotels-team-update.kml,source_record_index,56,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000057,hotels,data/incoming/hotels-team-update.kml,source_record_index,57,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000058,hotels,data/incoming/hotels-team-update.kml,source_record_index,58,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000059,hotels,data/incoming/hotels-team-update.kml,source_record_index,59,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000060,hotels,data/incoming/hotels-team-update.kml,source_record_index,60,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000061,hotels,data/incoming/hotels-team-update.kml,source_record_index,61,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000062,hotels,data/incoming/hotels-team-update.kml,source_record_index,62,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000063,hotels,data/incoming/hotels-team-update.kml,source_record_index,63,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000064,hotels,data/incoming/hotels-team-update.kml,source_record_index,64,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000065,hotels,data/incoming/hotels-team-update.kml,source_record_index,65,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000066,hotels,data/incoming/hotels-team-update.kml,source_record_index,66,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000067,hotels,data/incoming/hotels-team-update.kml,source_record_index,67,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000068,hotels,data/incoming/hotels-team-update.kml,source_record_index,68,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000069,hotels,data/incoming/hotels-team-update.kml,source_record_index,69,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000070,hotels,data/incoming/hotels-team-update.kml,source_record_index,70,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000071,hotels,data/incoming/hotels-team-update.kml,source_record_index,71,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000072,hotels,data/incoming/hotels-team-update.kml,source_record_index,72,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000073,hotels,data/incoming/hotels-team-update.kml,source_record_index,73,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000074,hotels,data/incoming/hotels-team-update.kml,source_record_index,74,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000075,hotels,data/incoming/hotels-team-update.kml,source_record_index,75,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000076,hotels,data/incoming/hotels-team-update.kml,source_record_index,76,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000077,hotels,data/incoming/hotels-team-update.kml,source_record_index,77,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000078,hotels,data/incoming/hotels-team-update.kml,source_record_index,78,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000079,hotels,data/incoming/hotels-team-update.kml,source_record_index,79,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000080,hotels,data/incoming/hotels-team-update.kml,source_record_index,80,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000081,hotels,data/incoming/hotels-team-update.kml,source_record_index,81,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000082,hotels,data/incoming/hotels-team-update.kml,source_record_index,82,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000083,hotels,data/incoming/hotels-team-update.kml,source_record_index,83,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000084,hotels,data/incoming/hotels-team-update.kml,source_record_index,84,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000085,hotels,data/incoming/hotels-team-update.kml,source_record_index,85,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000086,hotels,data/incoming/hotels-team-update.kml,source_record_index,86,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000087,hotels,data/incoming/hotels-team-update.kml,source_record_index,87,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000088,hotels,data/incoming/hotels-team-update.kml,source_record_index,88,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000089,hotels,data/incoming/hotels-team-update.kml,source_record_index,89,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000090,hotels,data/incoming/hotels-team-update.kml,source_record_index,90,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000091,hotels,data/incoming/hotels-team-update.kml,source_record_index,91,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000092,hotels,data/incoming/hotels-team-update.kml,source_record_index,92,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000093,hotels,data/incoming/hotels-team-update.kml,source_record_index,93,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000094,hotels,data/incoming/hotels-team-update.kml,source_record_index,94,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000095,hotels,data/incoming/hotels-team-update.kml,source_record_index,95,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000096,hotels,data/incoming/hotels-team-update.kml,source_record_index,96,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000097,hotels,data/incoming/hotels-team-update.kml,source_record_index,97,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000098,hotels,data/incoming/hotels-team-update.kml,source_record_index,98,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000099,hotels,data/incoming/hotels-team-update.kml,source_record_index,99,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000100,hotels,data/incoming/hotels-team-update.kml,source_record_index,100,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000101,hotels,data/incoming/hotels-team-update.kml,source_record_index,101,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000102,hotels,data/incoming/hotels-team-update.kml,source_record_index,102,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000103,hotels,data/incoming/hotels-team-update.kml,source_record_index,103,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000104,hotels,data/incoming/hotels-team-update.kml,source_record_index,104,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000105,hotels,data/incoming/hotels-team-update.kml,source_record_index,105,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000106,hotels,data/incoming/hotels-team-update.kml,source_record_index,106,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000107,hotels,data/incoming/hotels-team-update.kml,source_record_index,107,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000108,hotels,data/incoming/hotels-team-update.kml,source_record_index,108,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000109,hotels,data/incoming/hotels-team-update.kml,source_record_index,109,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000110,hotels,data/incoming/hotels-team-update.kml,source_record_index,110,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000111,hotels,data/incoming/hotels-team-update.kml,source_record_index,111,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000112,hotels,data/incoming/hotels-team-update.kml,source_record_index,112,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000113,hotels,data/incoming/hotels-team-update.kml,source_record_index,113,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000114,hotels,data/incoming/hotels-team-update.kml,source_record_index,114,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000115,hotels,data/incoming/hotels-team-update.kml,source_record_index,115,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000116,hotels,data/incoming/hotels-team-update.kml,source_record_index,116,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000117,hotels,data/incoming/hotels-team-update.kml,source_record_index,117,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000118,hotels,data/incoming/hotels-team-update.kml,source_record_index,118,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000119,hotels,data/incoming/hotels-team-update.kml,source_record_index,119,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000120,hotels,data/incoming/hotels-team-update.kml,source_record_index,120,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000121,hotels,data/incoming/hotels-team-update.kml,source_record_index,121,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000122,hotels,data/incoming/hotels-team-update.kml,source_record_index,122,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000123,hotels,data/incoming/hotels-team-update.kml,source_record_index,123,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000124,hotels,data/incoming/hotels-team-update.kml,source_record_index,124,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000125,hotels,data/incoming/hotels-team-update.kml,source_record_index,125,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000126,hotels,data/incoming/hotels-team-update.kml,source_record_index,126,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000127,hotels,data/incoming/hotels-team-update.kml,source_record_index,127,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000128,hotels,data/incoming/hotels-team-update.kml,source_record_index,128,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000129,hotels,data/incoming/hotels-team-update.kml,source_record_index,129,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000130,hotels,data/incoming/hotels-team-update.kml,source_record_index,130,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000131,hotels,data/incoming/hotels-team-update.kml,source_record_index,131,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000132,hotels,data/incoming/hotels-team-update.kml,source_record_index,132,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000133,hotels,data/incoming/hotels-team-update.kml,source_record_index,133,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000134,hotels,data/incoming/hotels-team-update.kml,source_record_index,134,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000135,hotels,data/incoming/hotels-team-update.kml,source_record_index,135,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000137,hotels,data/incoming/hotels-team-update.kml,source_record_index,137,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000138,hotels,data/incoming/hotels-team-update.kml,source_record_index,138,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000140,hotels,data/incoming/hotels-team-update.kml,source_record_index,140,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000142,hotels,data/incoming/hotels-team-update.kml,source_record_index,142,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000143,hotels,data/incoming/hotels-team-update.kml,source_record_index,143,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000144,hotels,data/incoming/hotels-team-update.kml,source_record_index,144,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000145,hotels,data/incoming/hotels-team-update.kml,source_record_index,145,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000146,hotels,data/incoming/hotels-team-update.kml,source_record_index,146,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000148,hotels,data/incoming/hotels-team-update.kml,source_record_index,148,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000149,hotels,data/incoming/hotels-team-update.kml,source_record_index,149,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000150,hotels,data/incoming/hotels-team-update.kml,source_record_index,150,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000151,hotels,data/incoming/hotels-team-update.kml,source_record_index,151,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000152,hotels,data/incoming/hotels-team-update.kml,source_record_index,152,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000153,hotels,data/incoming/hotels-team-update.kml,source_record_index,153,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000154,hotels,data/incoming/hotels-team-update.kml,source_record_index,154,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000155,hotels,data/incoming/hotels-team-update.kml,source_record_index,155,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000157,hotels,data/incoming/hotels-team-update.kml,source_record_index,157,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000158,hotels,data/incoming/hotels-team-update.kml,source_record_index,158,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000159,hotels,data/incoming/hotels-team-update.kml,source_record_index,159,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000160,hotels,data/incoming/hotels-team-update.kml,source_record_index,160,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000162,hotels,data/incoming/hotels-team-update.kml,source_record_index,162,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
LY-HOT-000163,hotels,data/incoming/hotels-team-update.kml,source_record_index,163,exact_internal_match,1,source_file|source_record_index,,,false,false,Link confirmed only; no values imported because current record already derives from this source.
