case_id,image_id,feature_ids,facility_names,cities,relationship_status,shared_use_allowed,primary_use_allowed,recommended_owner_feature_id,recommended_action,manual_visual_review_required,decision_source,confidence,notes
B2A-SHARED-014,IMG-819089A3F33FB55C,LY-HOT-000009|LY-HOT-000357,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-015,IMG-8302B3A52AE6F475,LY-HOT-000009|LY-HOT-000357,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-016,IMG-872A6D479BE28E01,LY-HOT-000020|LY-HOT-000164,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-017,IMG-88F9E3D4EBB82F29,LY-HOT-000031|LY-HOT-000115,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-018,IMG-9067216E5A3805E8,LY-HOT-000399|LY-HOT-000400,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-019,IMG-9C201294D2C9C54F,LY-HOT-000345|LY-HOT-000346,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-020,IMG-9EA57547A5CADF9F,LY-HOT-000314|LY-HOT-000446,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-021,IMG-A3238C4AC13F9C7F,LY-HOT-000399|LY-HOT-000400,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-022,IMG-A621EC690B7CF91C,LY-HOT-000314|LY-HOT-000446,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-023,IMG-AB22C6D40D93616F,LY-HOT-000295|LY-HOT-000424,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-024,IMG-B9573C8C7FB931A8,LY-HOT-000314|LY-HOT-000446,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-025,IMG-C1997F4EB6ECAB93,LY-HOT-000345|LY-HOT-000346,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-026,IMG-C3173B5D0FED640E,LY-HOT-000399|LY-HOT-000400,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-027,IMG-C3B22F220B972700,LY-HOT-000049|LY-HOT-000137,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-028,IMG-CD389C5BBF989F52,LY-HOT-000113|LY-HOT-000119,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-029,IMG-D9EDD81AAF8CF93F,LY-HOT-000075|LY-HOT-000158,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-030,IMG-E137A1CCE92F44E9,LY-HOT-000295|LY-HOT-000424,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-031,IMG-E6FB468A34553F69,LY-HOT-000113|LY-HOT-000119,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-032,IMG-EA0D93EB480687A0,LY-HOT-000075|LY-HOT-000158,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-033,IMG-F184080C2E496B05,LY-HOT-000345|LY-HOT-000346,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-034,IMG-FC7531F75F1D908E,LY-HOT-000049|LY-HOT-000137,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
B2A-SHARED-035,IMG-FFE2673C35F0DB78,LY-HOT-000031|LY-HOT-000115,,,cannot_determine,false,false,,requires_manual_review,true,automatic_shared-image detection only,low,No automatic cross-facility approval; identity must be visually reviewed.
